Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason,Target,Actual,Churn_Probability,Prediction,Recommendation
6599-RCLCJ,Male,54,Yes,0,Fallbrook,92028,33.362575,-117.299644,1,47,Offer B,Yes,7.62,Yes,Yes,Fiber Optic,20.0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,109.55,5124.55,0.0,0,358.14,5482.69,Churned,Competitor,Competitor made better offer,1,1,0.46036753252359314,0,Offer Loyalty Reward
4923-ADWXJ,Female,33,No,0,Igo,96047,40.524535,-122.647172,0,25,,Yes,1.22,No,Yes,DSL,10.0,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,65.8,1679.65,29.29,0,30.5,1680.86,Stayed,,,0,0,0.2058678929138722,0,No Action Needed
6218-KNUBD,Male,58,No,0,Lodi,95242,38.128087,-121.4078,0,6,,Yes,10.88,No,Yes,Cable,8.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59.45,357.6,0.0,0,65.28,422.88,Stayed,,,0,0,0.3599910072280035,0,No Action Needed
2595-KIWPV,Male,48,No,1,Tecate,91980,32.587557,-116.636816,0,27,Offer C,Yes,32.28,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.7,509.3,0.0,0,871.56,1380.86,Stayed,,,0,0,0.00820878309487647,0,No Action Needed
3621-CHYVB,Female,44,Yes,0,Soquel,95073,37.023669,-121.946461,2,57,,No,,,Yes,DSL,14.0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.9,2782.4,0.0,0,0.0,2782.4,Stayed,,,0,0,0.1546677257368849,0,No Action Needed
5656-MJEFC,Male,48,Yes,0,Victorville,92392,34.486835,-117.362274,10,42,Offer B,No,,,Yes,Cable,8.0,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,48.15,2032.3,0.0,0,0.0,2032.3,Stayed,,,0,0,0.020678022847155825,0,No Action Needed
1094-BKOSX,Female,52,Yes,2,Coleville,96107,38.42528,-119.475741,10,45,,No,,,Yes,Cable,19.0,No,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,51.0,2264.5,0.0,0,0.0,2264.5,Stayed,,,0,0,0.01872191580792047,0,No Action Needed
4836-WNFNO,Female,56,Yes,0,Los Angeles,90032,34.078821,-118.177576,7,72,,Yes,39.98,Yes,No,,,,,,,,,,,Two Year,No,Credit Card,-7.0,1849.2,0.0,0,2878.56,4727.76,Stayed,,,0,0,0.022339338503216268,0,No Action Needed
1623-NLDOT,Female,55,Yes,0,Lancaster,93534,34.727529,-118.153098,1,42,Offer B,No,,,Yes,Cable,5.0,No,Yes,No,Yes,No,No,No,No,One Year,No,Mailed Check,33.55,1445.3,0.0,50,0.0,1495.3,Churned,Competitor,Competitor had better devices,1,1,0.2184360263425936,0,No Action Needed
6621-NRZAK,Female,40,Yes,2,Mount Hamilton,95140,37.382909,-121.634151,7,63,Offer B,Yes,46.9,No,No,,,,,,,,,,,Two Year,No,Credit Card,20.0,1209.25,0.0,0,2954.7,4163.95,Stayed,,,0,0,0.006260230256688137,0,No Action Needed
2481-SBOYW,Female,62,No,1,San Bernardino,92405,34.142747,-117.300864,0,61,Offer B,Yes,32.05,Yes,No,,,,,,,,,,,Two Year,Yes,Credit Card,25.0,1498.35,0.0,0,1955.05,3453.4,Stayed,,,0,0,0.008538938677367415,0,No Action Needed
3549-ZTMNH,Male,56,Yes,1,San Mateo,94402,37.556634,-122.317723,0,12,,Yes,26.17,Yes,No,,,,,,,,,,,Two Year,Yes,Bank Withdrawal,24.0,269.65,0.0,0,314.04,583.69,Stayed,,,0,0,0.08051449179863171,0,No Action Needed
4588-YBNIB,Female,24,No,0,Fremont,94539,37.516791,-121.899117,0,1,Offer E,Yes,5.36,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.6,19.6,0.0,0,5.36,24.96,Churned,Price,Price too high,1,1,0.2240964075360918,0,No Action Needed
7315-WYOAW,Male,29,No,0,Santa Monica,90405,34.005439,-118.477507,0,13,Offer D,Yes,44.43,Yes,Yes,Fiber Optic,41.0,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,100.75,1313.25,0.0,120,577.59,2010.84,Stayed,,,0,0,0.5449377653001991,1,Offer Loyalty Reward
2884-GBPFB,Female,61,Yes,0,Morro Bay,93442,35.369553,-120.763864,4,35,Offer C,Yes,10.43,No,Yes,Fiber Optic,4.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.3,2416.55,0.0,80,365.05,2861.6,Churned,Other,Moved,1,1,0.2650013550785987,0,No Action Needed
0410-IPFTY,Female,64,Yes,0,Long Beach,90822,33.778436,-118.118648,1,31,Offer C,Yes,12.03,No,Yes,Fiber Optic,9.0,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,83.85,2674.15,11.37,0,372.93,3035.71,Stayed,,,0,0,0.6689287595783253,1,Provide Premium Tech Support
1813-JYWTO,Female,59,Yes,0,Shandon,93461,35.634488,-120.293534,4,72,,Yes,6.23,Yes,Yes,Fiber Optic,27.0,Yes,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,80.45,5737.6,0.0,130,448.56,6316.16,Stayed,,,0,0,0.08725551211043601,0,No Action Needed
3973-SKMLN,Male,49,No,0,Carlsbad,92008,33.148116,-117.306043,0,71,,Yes,22.22,No,No,,,,,,,,,,,Two Year,Yes,Credit Card,19.9,1355.1,42.18,0,1577.62,2890.54,Stayed,,,0,0,0.02511663523957068,0,No Action Needed
5447-VYTKW,Male,53,No,0,Los Angeles,90064,34.037251,-118.423573,0,27,,Yes,15.09,No,Yes,Cable,28.0,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,53.45,1461.45,0.0,0,407.43,1868.88,Stayed,,,0,0,0.14566074978803278,0,No Action Needed
3680-CTHUH,Male,22,No,0,Kneeland,95549,40.664483,-123.865325,0,60,,Yes,44.24,Yes,Yes,Fiber Optic,52.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,116.6,7049.5,0.0,0,2654.4,9703.9,Stayed,,,0,0,0.22293945098281293,0,No Action Needed
7277-KAMWT,Male,23,No,0,San Leandro,94578,37.704384,-122.126703,0,13,Offer D,Yes,1.61,No,No,,,,,,,,,,,Two Year,No,Credit Card,20.0,268.45,0.0,0,20.93,289.38,Stayed,,,0,0,0.022933500639251047,0,No Action Needed
6475-VHUIZ,Female,47,Yes,0,Myers Flat,95554,40.267158,-123.805913,6,23,Offer D,Yes,38.93,No,Yes,Cable,4.0,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.25,1221.55,0.0,0,895.39,2116.94,Stayed,,,0,0,0.0959442559406706,0,No Action Needed
2636-ALXXZ,Female,68,No,0,Tahoe Vista,96148,39.24124,-120.054765,0,1,Offer E,Yes,45.8,No,Yes,Fiber Optic,10.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.6,69.6,0.0,0,45.8,115.4,Churned,Dissatisfaction,Poor expertise of online support,1,1,0.9038534565172598,1,Offer 20% Discount
5307-UVGNB,Female,40,Yes,3,Compton,90220,33.88151,-118.234451,5,53,,No,,,Yes,Cable,25.0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,48.7,2495.2,0.0,0,0.0,2495.2,Stayed,,,0,0,0.05729917565373044,0,No Action Needed
1661-CZBAU,Male,50,No,0,Carlotta,95528,40.497283,-123.93037,0,48,Offer B,Yes,44.76,Yes,Yes,DSL,18.0,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,70.95,3629.2,0.0,0,2148.48,5777.68,Stayed,,,0,0,0.11599374454817374,0,No Action Needed
4274-OWWYO,Male,56,No,0,Walnut Grove,95690,38.240419,-121.587535,0,1,,Yes,4.8,No,Yes,Fiber Optic,11.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.35,74.35,0.0,0,4.8,79.15,Churned,Other,Deceased,1,1,0.7510518245446325,1,Provide Premium Tech Support
8080-DDEMJ,Male,71,No,0,Glendale,91204,34.136306,-118.26036,0,1,Offer E,Yes,15.28,No,Yes,Cable,14.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.1,45.1,0.0,0,15.28,60.38,Churned,Attitude,Attitude of support person,1,1,0.6284553258238208,1,Provide Premium Tech Support
8540-ZQGEA,Female,58,Yes,0,Playa Del Rey,90293,33.947305,-118.439841,1,54,Offer B,Yes,32.72,No,No,,,,,,,,,,,Two Year,No,Credit Card,20.05,1102.4,0.0,0,1766.88,2869.28,Stayed,,,0,0,0.031552942437554986,0,No Action Needed
4795-KTRTH,Female,68,Yes,0,San Diego,92122,32.85723,-117.209774,1,5,Offer E,Yes,47.28,Yes,Yes,Fiber Optic,11.0,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,81.0,371.65,40.64,10,236.4,577.41,Churned,Competitor,Competitor made better offer,1,1,0.774365620609291,1,Provide Premium Tech Support
6305-YLBMM,Male,50,No,0,Hood,95639,38.375325,-121.507935,0,69,,Yes,2.52,No,Yes,Fiber Optic,24.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.05,7262.0,0.0,0,173.88,7435.88,Churned,Attitude,Attitude of service provider,1,1,0.2421814023717576,0,No Action Needed
7245-NIIWQ,Female,53,No,0,Fellows,93224,35.215731,-119.57013,0,3,Offer E,Yes,34.76,No,Yes,Fiber Optic,21.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.85,199.85,0.0,0,104.28,304.13,Joined,,,0,0,0.6587951878913705,1,Provide Premium Tech Support
9967-ATRFS,Female,47,No,0,Calipatria,92233,33.143826,-115.497485,0,19,,Yes,32.03,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,19.9,367.55,0.0,0,608.57,976.12,Stayed,,,0,0,0.029259711746204203,0,No Action Needed
5931-FLJJF,Male,75,Yes,0,Midway City,92655,33.744439,-117.98588,1,7,,Yes,16.05,No,Yes,Fiber Optic,22.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.1,467.55,20.23,0,112.35,559.67,Churned,Attitude,Attitude of service provider,1,1,0.7357012738003479,1,Provide Premium Tech Support
9921-QFQUL,Female,33,Yes,0,Garden Valley,95633,38.852544,-120.837669,2,23,Offer D,Yes,22.17,Yes,Yes,Fiber Optic,15.0,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,90.15,2044.95,0.0,0,509.91,2554.86,Stayed,,,0,0,0.37725419409377137,0,No Action Needed
7721-DVEKZ,Female,42,No,0,Thousand Oaks,91360,34.214054,-118.88109,0,1,Offer E,Yes,23.67,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,19.65,19.65,0.0,0,23.67,43.32,Joined,,,0,0,0.2427574727094559,0,No Action Needed
9415-ZNBSX,Female,30,Yes,1,Cool,95614,38.880622,-120.973865,3,70,,Yes,33.24,Yes,Yes,DSL,51.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89.0,6293.2,0.0,0,2326.8,8620.0,Stayed,,,0,0,0.0014542416688216916,0,No Action Needed
8249-THVEC,Male,38,Yes,3,Los Angeles,90041,34.137412,-118.207607,3,51,,Yes,37.63,No,No,,,,,,,,,,,One Year,No,Credit Card,19.4,997.75,0.0,0,1919.13,2916.88,Stayed,,,0,0,0.0008968183662499249,0,No Action Needed
3154-CFSZG,Male,57,Yes,1,Modesto,95351,37.621458,-121.012295,3,47,,Yes,38.25,No,Yes,Fiber Optic,20.0,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,90.05,4137.2,0.0,0,1797.75,5934.95,Stayed,,,0,0,0.06982753144910428,0,No Action Needed
2378-HTWFW,Male,78,No,0,Newman,95360,37.343846,-121.039391,0,35,,Yes,26.19,Yes,Yes,Fiber Optic,19.0,Yes,No,No,No,No,Yes,No,No,Month-to-Month,No,Credit Card,91.0,3180.5,0.0,40,916.65,4137.15,Stayed,,,0,0,0.5156833962206606,1,Offer Loyalty Reward
5998-VVEJY,Male,34,No,0,Glendora,91741,34.14649,-117.849815,0,26,,Yes,24.16,Yes,Yes,Fiber Optic,22.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.5,2088.8,0.0,0,628.16,2716.96,Churned,Other,Moved,1,1,0.43236418022168394,0,Offer Loyalty Reward
7820-ZYGNY,Male,33,No,0,La Puente,91746,34.038983,-117.991372,0,63,,Yes,9.21,Yes,Yes,Fiber Optic,28.0,No,Yes,No,No,No,Yes,Yes,No,One Year,No,Credit Card,90.45,5825.5,0.0,100,580.23,6505.73,Stayed,,,0,0,0.251142510560465,0,No Action Needed
8118-LSUEL,Male,74,No,0,Roseville,95678,38.759751,-121.288545,0,23,,Yes,17.62,Yes,Yes,Fiber Optic,29.0,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,106.4,2483.5,0.0,0,405.26,2888.76,Churned,Dissatisfaction,Product dissatisfaction,1,1,0.6537412252931024,1,Provide Premium Tech Support
9938-EKRGF,Female,58,No,0,Lewiston,96052,40.704293,-122.803899,0,15,Offer D,Yes,8.97,No,Yes,Cable,2.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,84.45,1287.85,0.0,0,134.55,1422.4,Stayed,,,0,0,0.4857816520501998,0,Offer Loyalty Reward
2672-HUYVI,Female,53,No,0,Newman,95360,37.343846,-121.039391,0,6,,Yes,11.81,No,Yes,Fiber Optic,24.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,91.1,455.3,0.0,0,70.86,526.16,Churned,Price,Long distance charges,1,1,0.7410405170048873,1,Provide Premium Tech Support
5871-DGTXZ,Male,55,No,0,River Pines,95675,38.545775,-120.743325,0,32,Offer C,Yes,41.52,No,No,,,,,,,,,,,One Year,No,Credit Card,19.8,607.7,0.0,0,1328.64,1936.34,Stayed,,,0,0,0.006053540104980513,0,No Action Needed
7649-SIJJF,Male,36,Yes,0,Emeryville,94608,37.83726,-122.287648,5,71,Offer A,Yes,10.97,Yes,Yes,DSL,20.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,80.1,5585.4,0.0,0,778.87,6364.27,Stayed,,,0,0,0.0021106003778446243,0,No Action Needed
8695-ARGXZ,Male,66,Yes,0,Fresno,93722,36.78979,-119.929894,1,34,,Yes,2.07,Yes,Yes,Fiber Optic,16.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.55,2425.4,0.0,0,70.38,2495.78,Stayed,,,0,0,0.7005362908320646,1,Provide Premium Tech Support
6582-PLFUU,Male,40,Yes,1,Cedarville,96104,41.505916,-120.152505,1,51,Offer B,Yes,28.96,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.55,1086.75,0.0,0,1476.96,2563.71,Stayed,,,0,0,0.0037121882021931645,0,No Action Needed
4056-QHXHZ,Female,49,Yes,2,Goleta,93117,34.489983,-120.091246,6,72,Offer A,Yes,2.71,Yes,Yes,Fiber Optic,20.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,107.45,7576.7,0.0,0,195.12,7771.82,Stayed,,,0,0,0.03567556124177952,0,No Action Needed
4009-ALQFH,Female,35,No,0,Groveland,95321,37.902968,-119.667544,0,25,,Yes,48.42,No,Yes,Fiber Optic,8.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.5,2369.05,19.5,0,1210.5,3560.05,Churned,Competitor,Competitor offered more data,1,1,0.5254367451366749,1,Offer Loyalty Reward
6765-MBQNU,Female,56,Yes,0,Phillipsville,95559,40.184094,-123.745487,7,26,,Yes,33.47,Yes,No,,,,,,,,,,,One Year,No,Credit Card,26.0,684.05,0.0,0,870.22,1554.27,Stayed,,,0,0,0.003707074468954534,0,No Action Needed
4611-ANLQC,Female,31,Yes,0,Castro Valley,94552,37.722727,-122.02157,7,60,Offer B,No,,,Yes,Cable,4.0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,50.05,2911.5,0.0,0,0.0,2911.5,Stayed,,,0,0,0.10618398527844182,0,No Action Needed
4480-QQRHC,Female,72,No,0,Hydesville,95547,40.557314,-124.081662,0,8,,Yes,2.18,No,Yes,Fiber Optic,13.0,No,No,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,74.05,600.15,0.0,0,17.44,617.59,Stayed,,,0,0,0.23919507850048496,0,No Action Needed
0854-UYHZD,Female,21,Yes,3,West Covina,91792,34.024405,-117.898722,1,13,,Yes,42.23,No,No,,,,,,,,,,,Two Year,No,Mailed Check,19.55,265.3,0.0,0,548.99,814.29,Stayed,,,0,0,0.08999559760029513,0,No Action Needed
1078-TDCRN,Female,75,Yes,0,Agoura Hills,91301,34.129058,-118.759788,7,3,,No,,,Yes,DSL,3.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.75,82.85,0.0,0,0.0,82.85,Joined,,,0,0,0.41637808282084365,0,Offer Loyalty Reward
8203-XJZRC,Male,44,No,0,Chula Vista,91914,32.688506,-116.938632,0,1,Offer E,Yes,40.46,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.25,20.25,0.0,0,40.46,60.71,Joined,,,0,0,0.2812496027312415,0,No Action Needed
4450-YOOHP,Female,56,No,0,Sacramento,95818,38.556306,-121.495817,0,39,,No,,,Yes,DSL,6.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,50.65,1905.4,3.51,0,0.0,1901.89,Stayed,,,0,0,0.21518676704902798,0,No Action Needed
5220-AGAAX,Male,60,Yes,1,Mendocino,95460,39.305545,-123.743697,8,68,Offer A,Yes,2.71,Yes,No,,,,,,,,,,,Two Year,Yes,Bank Withdrawal,24.0,1664.3,0.0,0,184.28,1848.58,Stayed,,,0,0,0.00055914453571603,0,No Action Needed
8051-HJRLT,Female,72,No,0,Wrightwood,92397,34.358321,-117.618263,0,1,Offer E,Yes,18.2,No,Yes,Fiber Optic,13.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.55,70.55,0.0,0,18.2,88.75,Churned,Attitude,Attitude of service provider,1,1,0.8774641527511514,1,Offer 20% Discount
1936-UAFEH,Female,43,No,0,Pioneer,95666,38.546999,-120.271114,0,68,,Yes,48.82,Yes,Yes,Fiber Optic,17.0,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,110.25,7279.35,0.0,30,3319.76,10629.11,Stayed,,,0,0,0.13497966874297898,0,No Action Needed
3638-WEABW,Female,25,Yes,0,Los Angeles,90025,34.046174,-118.446333,1,58,Offer B,Yes,48.98,Yes,Yes,Cable,76.0,No,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,59.9,3505.1,0.0,0,2840.84,6345.94,Stayed,,,0,0,0.06992994178961066,0,No Action Needed
9053-EJUNL,Male,35,No,0,Mecca,92254,33.543835,-115.993906,0,41,Offer B,Yes,41.85,Yes,Yes,Fiber Optic,16.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.2,3645.75,2.21,0,1715.85,5359.39,Stayed,,,0,0,0.44195374041418767,0,Offer Loyalty Reward
3258-SYSWS,Male,75,No,0,Lakeside,92040,32.909873,-116.906774,0,72,,Yes,24.67,Yes,Yes,Fiber Optic,26.0,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,113.8,7845.8,0.0,0,1776.24,9622.04,Stayed,,,0,0,0.08705398414950542,0,No Action Needed
5201-CBWYG,Male,60,Yes,1,Salton City,92275,33.28156,-115.955541,1,62,,Yes,16.48,Yes,No,,,,,,,,,,,One Year,No,Bank Withdrawal,24.8,1476.25,0.0,0,1021.76,2498.01,Stayed,,,0,0,0.018996919315933572,0,No Action Needed
8780-RSYYU,Female,42,No,0,Dixon,95620,38.392821,-121.799917,0,25,Offer C,Yes,6.0,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.2,532.1,0.0,0,150.0,682.1,Stayed,,,0,0,0.0470881159519613,0,No Action Needed
6345-ULYRW,Male,68,Yes,0,Laguna Beach,92651,33.570023,-117.773669,1,44,,Yes,24.62,Yes,Yes,Cable,14.0,No,Yes,No,No,No,Yes,Yes,Yes,One Year,No,Credit Card,88.4,3912.9,0.0,0,1083.28,4996.18,Churned,Competitor,Competitor made better offer,1,1,0.3881812940713608,0,No Action Needed
6210-KBBPI,Male,67,No,0,West Covina,91790,34.066964,-117.937007,0,9,,Yes,10.66,Yes,Yes,Fiber Optic,15.0,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,99.45,919.4,0.0,0,95.94,1015.34,Churned,Competitor,Competitor had better devices,1,1,0.7403835094937048,1,Provide Premium Tech Support
5561-NWEVX,Female,78,Yes,0,Hermosa Beach,90254,33.86532,-118.396336,1,2,Offer E,Yes,17.73,Yes,Yes,Fiber Optic,18.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.2,172.85,0.0,0,35.46,208.31,Churned,Price,Price too high,1,1,0.785460774625374,1,Provide Premium Tech Support
4658-HCOHW,Female,52,Yes,0,Redwood Valley,95470,39.298065,-123.25211,1,21,,Yes,16.67,No,Yes,Fiber Optic,3.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,102.8,2110.15,0.0,0,350.07,2460.22,Churned,Competitor,Competitor had better devices,1,1,0.5699008200877038,1,Offer Loyalty Reward
3132-TVFDZ,Male,70,Yes,0,Glendale,91202,34.167926,-118.267539,1,57,,No,,,Yes,Cable,3.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,44.85,2572.95,12.07,0,0.0,2560.88,Churned,Attitude,Attitude of support person,1,1,0.43969211355118515,0,Offer Loyalty Reward
8350-NYMVI,Female,35,No,0,Chico,95973,39.903272,-121.843567,0,39,,No,,,Yes,DSL,8.0,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,41.1,1597.05,0.0,0,0.0,1597.05,Stayed,,,0,0,0.13977350601169222,0,No Action Needed
3556-BVQGL,Female,21,Yes,0,Sutter Creek,95685,38.432145,-120.77069,2,20,Offer D,Yes,19.15,No,No,,,,,,,,,,,One Year,Yes,Credit Card,20.0,416.45,0.0,0,383.0,799.45,Stayed,,,0,0,0.039419810352737686,0,No Action Needed
9940-HPQPG,Female,58,Yes,0,North Hollywood,91601,34.1692,-118.372498,1,9,Offer E,Yes,22.0,Yes,Yes,Fiber Optic,7.0,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,91.75,865.8,0.0,0,198.0,1063.8,Churned,Price,Extra data charges,1,1,0.6493853928324169,1,Provide Premium Tech Support
3199-NPKCN,Female,39,Yes,0,Menlo Park,94025,37.449551,-122.183762,1,67,,Yes,35.03,Yes,Yes,Fiber Optic,23.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,111.25,7511.65,0.0,0,2347.01,9858.66,Stayed,,,0,0,0.37354527608102633,0,No Action Needed
4316-XCSLJ,Male,35,No,3,Palo Alto,94301,37.444314,-122.149996,0,17,,Yes,45.61,No,Yes,DSL,53.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.3,846.8,0.0,0,775.37,1622.17,Stayed,,,0,0,0.1738371040250226,0,No Action Needed
0794-YVSGE,Male,29,Yes,1,Pasadena,91101,34.146635,-118.139225,9,72,Offer A,Yes,27.16,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,20.3,1401.15,0.0,0,1955.52,3356.67,Stayed,,,0,0,0.0005684752950467894,0,No Action Needed
5896-NPFWW,Male,23,Yes,0,San Diego,92129,32.961064,-117.134917,1,3,,Yes,13.54,No,Yes,Cable,51.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.15,168.15,0.0,0,40.62,208.77,Churned,Competitor,Competitor made better offer,1,1,0.6017284310490457,1,Provide Premium Tech Support
9873-MNDKV,Female,59,No,0,San Gregorio,94074,37.331762,-122.341444,0,11,Offer D,Yes,29.16,No,Yes,DSL,3.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.65,472.25,0.0,0,320.76,793.01,Stayed,,,0,0,0.28070330647521985,0,No Action Needed
2302-ANTDP,Female,76,Yes,0,Hat Creek,96040,40.789799,-121.474529,9,48,,Yes,43.04,Yes,Yes,Fiber Optic,5.0,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,117.45,5438.9,0.0,0,2065.92,7504.82,Churned,Competitor,Competitor offered more data,1,1,0.147997082848747,0,No Action Needed
3704-IEAXF,Female,49,Yes,3,Los Angeles,90063,34.044271,-118.185237,9,72,,No,,,Yes,DSL,53.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,53.65,3784.0,0.0,0,0.0,3784.0,Stayed,,,0,0,0.028075568255994138,0,No Action Needed
2359-QWQUL,Female,35,Yes,0,Los Angeles,90058,34.001617,-118.222274,1,39,,Yes,9.51,No,Yes,Fiber Optic,7.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,104.7,4134.85,0.0,0,370.89,4505.74,Churned,Competitor,Competitor made better offer,1,1,0.3979064964804124,0,No Action Needed
4299-SIMNS,Male,43,No,0,Temple City,91780,34.101608,-118.055848,0,9,Offer E,Yes,34.34,Yes,Yes,Fiber Optic,6.0,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,81.15,784.45,0.0,50,309.06,1143.51,Stayed,,,0,0,0.5590896612435613,1,Offer Loyalty Reward
9391-TTOYH,Female,33,No,0,Oakland,94611,37.828416,-122.216005,0,23,Offer D,Yes,13.98,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.5,470.2,0.0,0,321.54,791.74,Stayed,,,0,0,0.028314875712417854,0,No Action Needed
4010-YLMVT,Female,25,No,0,Yucaipa,92399,34.04597,-117.011825,0,56,Offer B,Yes,24.77,Yes,Yes,Fiber Optic,51.0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,106.6,5893.95,0.0,0,1387.12,7281.07,Stayed,,,0,0,0.28847282601730645,0,No Action Needed
